x,y,text
20.016,91.29899999999998,Attorney General - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
267.336,73.44299999999998,Precinct
356.472,73.44299999999998,Absentee
476.64,73.44299999999998,Total
20.016,163.34199999999998,Dana Nessel
179.856,163.34199999999998,DEM
249.552,163.34199999999998,230
275.832,163.34199999999998,45.82%
344.016,163.34199999999998,197
370.296,163.34199999999998,68.88%
445.68,163.34199999999998,427
471.96,163.34199999999998,54.19%
20.016,147.50199999999995,Matthew DePerno
179.856,147.50199999999995,REP
249.552,147.50199999999995,258
275.832,147.50199999999995,51.39%
348.336,147.50199999999995,83
370.296,147.50199999999995,29.02%
445.68,147.50199999999995,341
471.96,147.50199999999995,43.27%
20.016,131.66199999999992,"Joseph W. McHugh, Jr."
179.856,131.66199999999992,LIB
258.192,131.66199999999992,9
280.152,131.66199999999992,1.79%
352.656,131.66199999999992,1
374.616,131.66199999999992,0.35%
450.0,131.66199999999992,10
476.28,131.66199999999992,1.27%
20.016,115.822,Gerald T. Van Sickle
179.856,115.822,UST
258.192,115.822,5
280.152,115.822,1.00%
352.656,115.822,5
374.616,115.822,1.75%
450.0,115.822,10
476.28,115.822,1.27%
170.424,98.11000000000001,Cast Votes:
249.552,98.11000000000001,502
271.584,98.11000000000001,100.00%
344.016,98.11000000000001,286
366.048,98.11000000000001,100.00%
445.68,98.11000000000001,788
467.712,98.11000000000001,100.00%
171.576,83.42199999999997,Overvotes:
258.192,83.42199999999997,0
352.656,83.42199999999997,1
454.32,83.42199999999997,1
117.216,69.02199999999999,Unresolved write-in votes:
258.192,69.02199999999999,0
352.656,69.02199999999999,0
454.32,69.02199999999999,0
20.016,-68.97300000000001,Representative in Congress 2nd District - Vote for not more than 1
20.016,-86.82900000000001,Choice
179.856,-86.82900000000001,Party
267.336,-86.82900000000001,Precinct
356.472,-86.82900000000001,Absentee
476.64,-86.82900000000001,Total
20.016,3.069999999999993,Jerry Hilliard
179.856,3.069999999999993,DEM
249.552,3.069999999999993,206
275.832,3.069999999999993,41.78%
344.016,3.069999999999993,191
370.296,3.069999999999993,67.73%
445.68,3.069999999999993,397
471.96,3.069999999999993,51.23%
20.016,-12.770000000000039,John Moolenaar
179.856,-12.770000000000039,REP
249.552,-12.770000000000039,275
275.832,-12.770000000000039,55.78%
348.336,-12.770000000000039,87
370.296,-12.770000000000039,30.85%
445.68,-12.770000000000039,362
471.96,-12.770000000000039,46.71%
20.016,-28.610000000000014,Nathan Hewer
179.856,-28.610000000000014,LIB
253.872,-28.610000000000014,12
280.152,-28.610000000000014,2.43%
352.656,-28.610000000000014,4
374.616,-28.610000000000014,1.42%
450.0,-28.610000000000014,16
476.28,-28.610000000000014,2.06%
170.424,-46.322,Cast Votes:
249.552,-46.322,493
271.584,-46.322,100.00%
344.016,-46.322,282
366.048,-46.322,100.00%
445.68,-46.322,775
467.712,-46.322,100.00%
171.576,-61.01000000000005,Overvotes:
258.192,-61.01000000000005,0
352.656,-61.01000000000005,1
454.32,-61.01000000000005,1
117.216,-75.41000000000003,Unresolved write-in votes:
258.192,-75.41000000000003,0
352.656,-75.41000000000003,0
454.32,-75.41000000000003,0
20.016,-213.33300000000003,State Senator 32nd District - Vote for not more than 1
20.016,-231.18900000000002,Choice
179.856,-231.18900000000002,Party
267.336,-231.18900000000002,Precinct
356.472,-231.18900000000002,Absentee
476.64,-231.18900000000002,Total
20.016,-141.36200000000002,Terry J. Sabo
179.856,-141.36200000000002,DEM
249.552,-141.36200000000002,218
275.832,-141.36200000000002,44.13%
344.016,-141.36200000000002,189
370.296,-141.36200000000002,67.02%
445.68,-141.36200000000002,407
471.96,-141.36200000000002,52.45%
20.016,-157.202,Jon C. Bumstead
179.856,-157.202,REP
249.552,-157.202,276
275.832,-157.202,55.87%
348.336,-157.202,93
370.296,-157.202,32.98%
445.68,-157.202,369
471.96,-157.202,47.55%
170.424,-174.91400000000002,Cast Votes:
249.552,-174.91400000000002,494
271.584,-174.91400000000002,100.00%
344.016,-174.91400000000002,282
366.048,-174.91400000000002,100.00%
445.68,-174.91400000000002,776
467.712,-174.91400000000002,100.00%
171.576,-189.60200000000003,Overvotes:
258.192,-189.60200000000003,0
352.656,-189.60200000000003,1
454.32,-189.60200000000003,1
117.216,-204.00200000000004,Unresolved write-in votes:
258.192,-204.00200000000004,0
352.656,-204.00200000000004,0
454.32,-204.00200000000004,0
20.016,-341.925,Representative in State Legislature 87th District - Vote for not more than 1
20.016,-359.781,Choice
179.856,-359.781,Party
267.336,-359.781,Precinct
356.472,-359.781,Absentee
476.64,-359.781,Total
20.016,-269.88200000000006,Will Snyder
179.856,-269.88200000000006,DEM
249.552,-269.88200000000006,220
275.832,-269.88200000000006,44.90%
344.016,-269.88200000000006,192
370.296,-269.88200000000006,68.09%
445.68,-269.88200000000006,412
471.96,-269.88200000000006,53.37%
20.016,-285.72200000000004,Michael L. Haueisen
179.856,-285.72200000000004,REP
249.552,-285.72200000000004,270
275.832,-285.72200000000004,55.10%
348.336,-285.72200000000004,90
370.296,-285.72200000000004,31.91%
445.68,-285.72200000000004,360
471.96,-285.72200000000004,46.63%
170.424,-303.434,Cast Votes:
249.552,-303.434,490
271.584,-303.434,100.00%
344.016,-303.434,282
366.048,-303.434,100.00%
445.68,-303.434,772
467.712,-303.434,100.00%
171.576,-318.122,Overvotes:
258.192,-318.122,0
352.656,-318.122,0
454.32,-318.122,0
117.216,-332.52200000000005,Unresolved write-in votes:
258.192,-332.52200000000005,0
352.656,-332.52200000000005,0
454.32,-332.52200000000005,0
20.016,116.57100000000003,"Muskegon Charter Township, Precinct 2"
416.448,221.30200000000002,"802 of 1,701 registered voters = 47.15%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
495.648,309.06999999999994,74369 of 144378 = 51.51%
516.24,186.69899999999996,Precincts Reporting
521.496,277.03,67 of 67 = 100.00%
238.824,228.17099999999994,"Muskegon County, Michigan"
206.784,296.90199999999993,"General Election, Tuesday, November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 225
22.032,237.53099999999995,Precinct Results
22.032,297.62199999999996,Election Night
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
131.904,264.35799999999995,11:25 AM
124.704,249.95799999999997,11/18/2022
