x,y,text
20.016,91.29899999999998,Straight Party Ticket - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
267.336,73.44299999999998,Precinct
356.472,73.44299999999998,Absentee
476.64,73.44299999999998,Total
20.016,163.34199999999998,Democratic Party
179.856,163.34199999999998,DEM
249.552,163.34199999999998,181
275.832,163.34199999999998,56.04%
344.016,163.34199999999998,230
370.296,163.34199999999998,82.14%
445.68,163.34199999999998,411
471.96,163.34199999999998,68.16%
20.016,147.50199999999995,Republican Party
179.856,147.50199999999995,REP
249.552,147.50199999999995,132
275.832,147.50199999999995,40.87%
348.336,147.50199999999995,45
370.296,147.50199999999995,16.07%
445.68,147.50199999999995,177
471.96,147.50199999999995,29.35%
20.016,131.66199999999992,Libertarian Party
179.856,131.66199999999992,LIB
258.192,131.66199999999992,1
280.152,131.66199999999992,0.31%
352.656,131.66199999999992,1
374.616,131.66199999999992,0.36%
454.32,131.66199999999992,2
476.28,131.66199999999992,0.33%
20.016,115.822,U.S. Taxpayers Party
179.856,115.822,UST
258.192,115.822,3
280.152,115.822,0.93%
352.656,115.822,1
374.616,115.822,0.36%
454.32,115.822,4
476.28,115.822,0.66%
20.016,99.98199999999997,Working Class Party
179.856,99.98199999999997,WC
258.192,99.98199999999997,4
280.152,99.98199999999997,1.24%
352.656,99.98199999999997,3
374.616,99.98199999999997,1.07%
454.32,99.98199999999997,7
476.28,99.98199999999997,1.16%
20.016,84.142,Green Party
179.856,84.142,GRN
258.192,84.142,1
280.152,84.142,0.31%
352.656,84.142,0
374.616,84.142,0.00%
454.32,84.142,1
476.28,84.142,0.17%
20.016,68.30199999999996,Natural Law Party
179.856,68.30199999999996,NLP
258.192,68.30199999999996,1
280.152,68.30199999999996,0.31%
352.656,68.30199999999996,0
374.616,68.30199999999996,0.00%
454.32,68.30199999999996,1
476.28,68.30199999999996,0.17%
170.424,50.589999999999975,Cast Votes:
249.552,50.589999999999975,323
271.584,50.589999999999975,100.00%
344.016,50.589999999999975,280
366.048,50.589999999999975,100.00%
445.68,50.589999999999975,603
467.712,50.589999999999975,100.00%
171.576,35.90199999999999,Overvotes:
258.192,35.90199999999999,0
352.656,35.90199999999999,0
454.32,35.90199999999999,0
117.216,21.501999999999953,Unresolved write-in votes:
258.192,21.501999999999953,0
352.656,21.501999999999953,0
454.32,21.501999999999953,0
20.016,116.57100000000003,"City of Muskegon, Precinct 10"
408.888,221.30200000000002,"1,073 of 2,590 registered voters = 41.43%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
495.648,309.06999999999994,74369 of 144378 = 51.51%
516.24,186.69899999999996,Precincts Reporting
521.496,277.03,67 of 67 = 100.00%
238.824,228.17099999999994,"Muskegon County, Michigan"
206.784,296.90199999999993,"General Election, Tuesday, November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 408
22.032,237.53099999999995,Precinct Results
22.032,297.62199999999996,Election Night
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
131.904,264.35799999999995,11:25 AM
124.704,249.95799999999997,11/18/2022
