x,y,text
20.016,91.29899999999998,Attorney General - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
267.336,73.44299999999998,Precinct
356.472,73.44299999999998,Absentee
476.64,73.44299999999998,Total
20.016,163.34199999999998,Dana Nessel
179.856,163.34199999999998,DEM
249.552,163.34199999999998,171
275.832,163.34199999999998,29.23%
344.016,163.34199999999998,300
370.296,163.34199999999998,59.76%
445.68,163.34199999999998,471
471.96,163.34199999999998,43.33%
20.016,147.50199999999995,Matthew DePerno
179.856,147.50199999999995,REP
249.552,147.50199999999995,389
275.832,147.50199999999995,66.50%
344.016,147.50199999999995,187
370.296,147.50199999999995,37.25%
445.68,147.50199999999995,576
471.96,147.50199999999995,52.99%
20.016,131.66199999999992,"Joseph W. McHugh, Jr."
179.856,131.66199999999992,LIB
253.872,131.66199999999992,22
280.152,131.66199999999992,3.76%
348.336,131.66199999999992,10
374.616,131.66199999999992,1.99%
450.0,131.66199999999992,32
476.28,131.66199999999992,2.94%
20.016,115.822,Gerald T. Van Sickle
179.856,115.822,UST
258.192,115.822,3
280.152,115.822,0.51%
352.656,115.822,5
374.616,115.822,1.00%
454.32,115.822,8
476.28,115.822,0.74%
170.424,98.11000000000001,Cast Votes:
249.552,98.11000000000001,585
271.584,98.11000000000001,100.00%
344.016,98.11000000000001,502
366.048,98.11000000000001,100.00%
439.632,98.11000000000001,1087
467.712,98.11000000000001,100.00%
171.576,83.42199999999997,Overvotes:
258.192,83.42199999999997,0
352.656,83.42199999999997,0
454.32,83.42199999999997,0
117.216,69.02199999999999,Unresolved write-in votes:
258.192,69.02199999999999,0
352.656,69.02199999999999,0
454.32,69.02199999999999,0
20.016,-68.97300000000001,Representative in Congress 3rd District - Vote for not more than 1
20.016,-86.82900000000001,Choice
179.856,-86.82900000000001,Party
267.336,-86.82900000000001,Precinct
356.472,-86.82900000000001,Absentee
476.64,-86.82900000000001,Total
20.016,3.069999999999993,Hillary Scholten
179.856,3.069999999999993,DEM
249.552,3.069999999999993,182
275.832,3.069999999999993,30.85%
344.016,3.069999999999993,301
370.296,3.069999999999993,59.72%
445.68,3.069999999999993,483
471.96,3.069999999999993,44.15%
20.016,-12.770000000000039,John Gibbs
179.856,-12.770000000000039,REP
249.552,-12.770000000000039,377
275.832,-12.770000000000039,63.90%
344.016,-12.770000000000039,179
370.296,-12.770000000000039,35.52%
445.68,-12.770000000000039,556
471.96,-12.770000000000039,50.82%
20.016,-28.610000000000014,Jamie Lewis
179.856,-28.610000000000014,LIB
253.872,-28.610000000000014,24
280.152,-28.610000000000014,4.07%
348.336,-28.610000000000014,14
374.616,-28.610000000000014,2.78%
450.0,-28.610000000000014,38
476.28,-28.610000000000014,3.47%
20.016,-44.450000000000045,Louis Palus
179.856,-44.450000000000045,WC
258.192,-44.450000000000045,7
280.152,-44.450000000000045,1.19%
348.336,-44.450000000000045,10
374.616,-44.450000000000045,1.98%
450.0,-44.450000000000045,17
476.28,-44.450000000000045,1.55%
170.424,-62.162000000000035,Cast Votes:
249.552,-62.162000000000035,590
271.584,-62.162000000000035,100.00%
344.016,-62.162000000000035,504
366.048,-62.162000000000035,100.00%
439.632,-62.162000000000035,1094
467.712,-62.162000000000035,100.00%
171.576,-76.85000000000002,Overvotes:
258.192,-76.85000000000002,0
352.656,-76.85000000000002,0
454.32,-76.85000000000002,0
117.216,-91.25,Unresolved write-in votes:
258.192,-91.25,0
352.656,-91.25,0
454.32,-91.25,0
20.016,-229.173,State Senator 32nd District - Vote for not more than 1
20.016,-247.029,Choice
179.856,-247.029,Party
267.336,-247.029,Precinct
356.472,-247.029,Absentee
476.64,-247.029,Total
20.016,-157.202,Terry J. Sabo
179.856,-157.202,DEM
249.552,-157.202,175
275.832,-157.202,29.91%
344.016,-157.202,277
370.296,-157.202,54.85%
445.68,-157.202,452
471.96,-157.202,41.47%
20.016,-173.04200000000003,Jon C. Bumstead
179.856,-173.04200000000003,REP
249.552,-173.04200000000003,410
275.832,-173.04200000000003,70.09%
344.016,-173.04200000000003,228
370.296,-173.04200000000003,45.15%
445.68,-173.04200000000003,638
471.96,-173.04200000000003,58.53%
170.424,-190.75400000000002,Cast Votes:
249.552,-190.75400000000002,585
271.584,-190.75400000000002,100.00%
344.016,-190.75400000000002,505
366.048,-190.75400000000002,100.00%
439.632,-190.75400000000002,1090
467.712,-190.75400000000002,100.00%
171.576,-205.44200000000004,Overvotes:
258.192,-205.44200000000004,0
352.656,-205.44200000000004,0
454.32,-205.44200000000004,0
117.216,-219.842,Unresolved write-in votes:
258.192,-219.842,0
352.656,-219.842,0
454.32,-219.842,0
20.016,-357.765,Representative in State Legislature 88th District - Vote for not more than 1
20.016,-375.621,Choice
179.856,-375.621,Party
267.336,-375.621,Precinct
356.472,-375.621,Absentee
476.64,-375.621,Total
20.016,-285.72200000000004,Christine Baker
179.856,-285.72200000000004,DEM
249.552,-285.72200000000004,146
275.832,-285.72200000000004,25.22%
344.016,-285.72200000000004,258
370.296,-285.72200000000004,50.99%
445.68,-285.72200000000004,404
471.96,-285.72200000000004,37.24%
20.016,-301.562,Greg VanWoerkom
179.856,-301.562,REP
249.552,-301.562,412
275.832,-301.562,71.16%
344.016,-301.562,245
370.296,-301.562,48.42%
445.68,-301.562,657
471.96,-301.562,60.55%
20.016,-317.40200000000004,Marv Bolthouse
179.856,-317.40200000000004,LIB
253.872,-317.40200000000004,21
280.152,-317.40200000000004,3.63%
352.656,-317.40200000000004,3
374.616,-317.40200000000004,0.59%
450.0,-317.40200000000004,24
476.28,-317.40200000000004,2.21%
170.424,-335.11400000000003,Cast Votes:
249.552,-335.11400000000003,579
271.584,-335.11400000000003,100.00%
344.016,-335.11400000000003,506
366.048,-335.11400000000003,100.00%
439.632,-335.11400000000003,1085
467.712,-335.11400000000003,100.00%
171.576,-349.802,Overvotes:
258.192,-349.802,0
352.656,-349.802,0
454.32,-349.802,0
117.216,-364.202,Unresolved write-in votes:
258.192,-364.202,0
352.656,-364.202,0
454.32,-364.202,0
20.016,116.57100000000003,"City of Norton Shores, Precinct 6"
408.888,221.30200000000002,"1,125 of 1,707 registered voters = 65.91%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
495.648,309.06999999999994,74369 of 144378 = 51.51%
516.24,186.69899999999996,Precincts Reporting
521.496,277.03,67 of 67 = 100.00%
238.824,228.17099999999994,"Muskegon County, Michigan"
206.784,296.90199999999993,"General Election, Tuesday, November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 556
22.032,237.53099999999995,Precinct Results
22.032,297.62199999999996,Election Night
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
131.904,264.35799999999995,11:25 AM
124.704,249.95799999999997,11/18/2022
