x,y,text
20.016,91.29899999999998,Secretary of State - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.34199999999998,Jocelyn Benson
179.856,163.34199999999998,DEM
249.552,163.34199999999998,963
275.832,163.34199999999998,52.65%
352.656,163.34199999999998,0
374.616,163.34199999999998,0.00%
445.68,163.34199999999998,963
471.96,163.34199999999998,52.65%
20.016,147.50199999999995,Kristina Elaine Karamo
179.856,147.50199999999995,REP
249.552,147.50199999999995,819
275.832,147.50199999999995,44.78%
352.656,147.50199999999995,0
374.616,147.50199999999995,0.00%
445.68,147.50199999999995,819
471.96,147.50199999999995,44.78%
20.016,131.66199999999992,Gregory Scott Stempfle
179.856,131.66199999999992,LIB
253.872,131.66199999999992,30
280.152,131.66199999999992,1.64%
352.656,131.66199999999992,0
374.616,131.66199999999992,0.00%
450.0,131.66199999999992,30
476.28,131.66199999999992,1.64%
20.016,115.822,Christine C. Schwartz
179.856,115.822,UST
253.872,115.822,11
280.152,115.822,0.60%
352.656,115.822,0
374.616,115.822,0.00%
450.0,115.822,11
476.28,115.822,0.60%
20.016,99.98199999999997,Larry James Hutchinson Jr.
179.856,99.98199999999997,GRE
258.192,99.98199999999997,6
280.152,99.98199999999997,0.33%
352.656,99.98199999999997,0
374.616,99.98199999999997,0.00%
454.32,99.98199999999997,6
476.28,99.98199999999997,0.33%
170.424,82.26999999999998,Cast Votes:
243.504,82.26999999999998,1829
271.584,82.26999999999998,100.00%
352.656,82.26999999999998,0
374.616,82.26999999999998,0.00%
439.632,82.26999999999998,1829
467.712,82.26999999999998,100.00%
166.68,60.66999999999996,Undervotes:
253.872,60.66999999999996,32
352.656,60.66999999999996,0
450.0,60.66999999999996,32
171.576,45.98199999999997,Overvotes:
258.192,45.98199999999997,0
352.656,45.98199999999997,0
454.32,45.98199999999997,0
126.792,31.581999999999994,Rejected write-in votes:
258.192,31.581999999999994,1
352.656,31.581999999999994,0
454.32,31.581999999999994,1
117.216,17.18199999999996,Unresolved write-in votes:
258.192,17.18199999999996,0
352.656,17.18199999999996,0
454.32,17.18199999999996,0
20.016,-120.81300000000005,Attorney General - Vote for not more than 1
20.016,-138.66900000000004,Choice
179.856,-138.66900000000004,Party
218.592,-138.66900000000004,Election Day Voting
326.016,-138.66900000000004,Absentee Voting
476.64,-138.66900000000004,Total
20.016,-48.77000000000004,Dana Nessel
179.856,-48.77000000000004,DEM
249.552,-48.77000000000004,915
275.832,-48.77000000000004,50.11%
352.656,-48.77000000000004,0
374.616,-48.77000000000004,0.00%
445.68,-48.77000000000004,915
471.96,-48.77000000000004,50.11%
20.016,-64.61000000000001,Matthew DePerno
179.856,-64.61000000000001,REP
249.552,-64.61000000000001,863
275.832,-64.61000000000001,47.26%
352.656,-64.61000000000001,0
374.616,-64.61000000000001,0.00%
445.68,-64.61000000000001,863
471.96,-64.61000000000001,47.26%
20.016,-80.45000000000005,Joseph W. McHugh Jr.
179.856,-80.45000000000005,LIB
253.872,-80.45000000000005,36
280.152,-80.45000000000005,1.97%
352.656,-80.45000000000005,0
374.616,-80.45000000000005,0.00%
450.0,-80.45000000000005,36
476.28,-80.45000000000005,1.97%
20.016,-96.29000000000002,Gerald T. Van Sickle
179.856,-96.29000000000002,UST
253.872,-96.29000000000002,12
280.152,-96.29000000000002,0.66%
352.656,-96.29000000000002,0
374.616,-96.29000000000002,0.00%
450.0,-96.29000000000002,12
476.28,-96.29000000000002,0.66%
170.424,-114.00200000000001,Cast Votes:
243.504,-114.00200000000001,1826
271.584,-114.00200000000001,100.00%
352.656,-114.00200000000001,0
374.616,-114.00200000000001,0.00%
439.632,-114.00200000000001,1826
467.712,-114.00200000000001,100.00%
166.68,-135.60200000000003,Undervotes:
253.872,-135.60200000000003,35
352.656,-135.60200000000003,0
450.0,-135.60200000000003,35
171.576,-150.29000000000002,Overvotes:
258.192,-150.29000000000002,0
352.656,-150.29000000000002,0
454.32,-150.29000000000002,0
126.792,-164.69000000000003,Rejected write-in votes:
258.192,-164.69000000000003,1
352.656,-164.69000000000003,0
454.32,-164.69000000000003,1
117.216,-179.09000000000003,Unresolved write-in votes:
258.192,-179.09000000000003,0
352.656,-179.09000000000003,0
454.32,-179.09000000000003,0
20.016,-317.01300000000003,Representative in Congress 3rd District - Vote for not more than 1
20.016,-334.869,Choice
179.856,-334.869,Party
218.592,-334.869,Election Day Voting
326.016,-334.869,Absentee Voting
476.64,-334.869,Total
20.016,-245.04200000000003,Hillary Scholten
179.856,-245.04200000000003,DEM
249.552,-245.04200000000003,908
275.832,-245.04200000000003,50.11%
352.656,-245.04200000000003,0
374.616,-245.04200000000003,0.00%
445.68,-245.04200000000003,908
471.96,-245.04200000000003,50.11%
20.016,-260.88200000000006,John Gibbs
179.856,-260.88200000000006,REP
249.552,-260.88200000000006,851
275.832,-260.88200000000006,46.96%
352.656,-260.88200000000006,0
374.616,-260.88200000000006,0.00%
445.68,-260.88200000000006,851
471.96,-260.88200000000006,46.96%
20.016,-276.72200000000004,Jamie Lewis
179.856,-276.72200000000004,LIB
253.872,-276.72200000000004,38
280.152,-276.72200000000004,2.10%
352.656,-276.72200000000004,0
374.616,-276.72200000000004,0.00%
450.0,-276.72200000000004,38
476.28,-276.72200000000004,2.10%
20.016,-292.562,Louis Palus
179.856,-292.562,WC
253.872,-292.562,15
280.152,-292.562,0.83%
352.656,-292.562,0
374.616,-292.562,0.00%
450.0,-292.562,15
476.28,-292.562,0.83%
170.424,-310.274,Cast Votes:
243.504,-310.274,1812
271.584,-310.274,100.00%
352.656,-310.274,0
374.616,-310.274,0.00%
439.632,-310.274,1812
467.712,-310.274,100.00%
166.68,-331.874,Undervotes:
253.872,-331.874,45
352.656,-331.874,0
450.0,-331.874,45
171.576,-346.562,Overvotes:
258.192,-346.562,3
352.656,-346.562,0
454.32,-346.562,3
