x,y,text
20.016,91.29899999999998,State Senator 30th District - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
475.848,73.44299999999998,Total
20.016,163.34199999999998,David LaGrand
179.856,163.34199999999998,DEM
249.552,163.34199999999998,104
275.832,163.34199999999998,17.28%
344.016,163.34199999999998,183
370.296,163.34199999999998,36.38%
445.68,163.34199999999998,287
471.96,163.34199999999998,25.97%
20.016,147.50199999999995,Mark Huizenga
179.856,147.50199999999995,REP
249.552,147.50199999999995,483
275.832,147.50199999999995,80.23%
344.016,147.50199999999995,315
370.296,147.50199999999995,62.62%
445.68,147.50199999999995,798
471.96,147.50199999999995,72.22%
20.016,131.66199999999992,Theodore Petzold
179.856,131.66199999999992,LIB
253.872,131.66199999999992,15
280.152,131.66199999999992,2.49%
352.656,131.66199999999992,5
374.616,131.66199999999992,0.99%
450.0,131.66199999999992,20
476.28,131.66199999999992,1.81%
170.424,113.94999999999993,Cast Votes:
249.552,113.94999999999993,602
271.584,113.94999999999993,100.00%
344.016,113.94999999999993,503
366.048,113.94999999999993,100.00%
439.632,113.94999999999993,1105
467.712,113.94999999999993,100.00%
166.68,92.34999999999997,Undervotes:
258.192,92.34999999999997,8
352.656,92.34999999999997,6
450.0,92.34999999999997,14
171.576,77.66199999999998,Overvotes:
258.192,77.66199999999998,0
352.656,77.66199999999998,0
454.32,77.66199999999998,0
126.792,63.262,Rejected write-in votes:
258.192,63.262,0
352.656,63.262,0
454.32,63.262,0
117.216,48.861999999999966,Unresolved write-in votes:
258.192,48.861999999999966,0
352.656,48.861999999999966,0
454.32,48.861999999999966,0
20.016,-89.06100000000004,Representative in State Legislature 89th District - Vote for not more than 1
20.016,-106.91700000000003,Choice
179.856,-106.91700000000003,Party
218.592,-106.91700000000003,Election Day Voting
326.016,-106.91700000000003,Absentee Voting
476.64,-106.91700000000003,Total
20.016,-17.090000000000032,Sharon McConnon
179.856,-17.090000000000032,DEM
253.872,-17.090000000000032,99
275.832,-17.090000000000032,16.78%
344.016,-17.090000000000032,172
370.296,-17.090000000000032,34.75%
445.68,-17.090000000000032,271
471.96,-17.090000000000032,24.98%
20.016,-32.93000000000001,Luke Meerman
179.856,-32.93000000000001,REP
249.552,-32.93000000000001,491
275.832,-32.93000000000001,83.22%
344.016,-32.93000000000001,323
370.296,-32.93000000000001,65.25%
445.68,-32.93000000000001,814
471.96,-32.93000000000001,75.02%
170.424,-50.64200000000005,Cast Votes:
249.552,-50.64200000000005,590
271.584,-50.64200000000005,100.00%
344.016,-50.64200000000005,495
366.048,-50.64200000000005,100.00%
439.632,-50.64200000000005,1085
467.712,-50.64200000000005,100.00%
166.68,-72.24200000000002,Undervotes:
253.872,-72.24200000000002,19
348.336,-72.24200000000002,14
450.0,-72.24200000000002,33
171.576,-86.93,Overvotes:
258.192,-86.93,0
352.656,-86.93,0
454.32,-86.93,0
126.792,-101.33000000000004,Rejected write-in votes:
258.192,-101.33000000000004,1
352.656,-101.33000000000004,0
454.32,-101.33000000000004,1
117.216,-115.73000000000002,Unresolved write-in votes:
258.192,-115.73000000000002,0
352.656,-115.73000000000002,0
454.32,-115.73000000000002,0
20.016,-253.65300000000002,Member of the State Board of Education - Vote for not more than 2
20.016,-271.509,Choice
179.856,-271.509,Party
218.592,-271.509,Election Day Voting
326.016,-271.509,Absentee Voting
475.848,-271.509,Total
20.016,-181.61,Pamela Pugh
179.856,-181.61,DEM
249.552,-181.61,108
280.152,-181.61,9.51%
344.016,-181.61,177
370.296,-181.61,18.79%
445.68,-181.61,285
471.96,-181.61,13.72%
20.016,-197.45000000000002,Mitchell Robinson
179.856,-197.45000000000002,DEM
249.552,-197.45000000000002,101
280.152,-197.45000000000002,8.89%
344.016,-197.45000000000002,174
370.296,-197.45000000000002,18.47%
445.68,-197.45000000000002,275
471.96,-197.45000000000002,13.23%
20.016,-213.29000000000002,Tamara D. Carlone
179.856,-213.29000000000002,REP
249.552,-213.29000000000002,442
275.832,-213.29000000000002,38.91%
344.016,-213.29000000000002,288
370.296,-213.29000000000002,30.57%
445.68,-213.29000000000002,730
471.96,-213.29000000000002,35.13%
20.016,-229.13000000000002,Linda Lee Tarver
179.856,-229.13000000000002,REP
249.552,-229.13000000000002,440
275.832,-229.13000000000002,38.73%
344.016,-229.13000000000002,288
370.296,-229.13000000000002,30.57%
445.68,-229.13000000000002,728
471.96,-229.13000000000002,35.03%
20.016,-244.97000000000003,Donna Gundle-Krieg
179.856,-244.97000000000003,LIB
253.872,-244.97000000000003,15
280.152,-244.97000000000003,1.32%
352.656,-244.97000000000003,3
374.616,-244.97000000000003,0.32%
450.0,-244.97000000000003,18
476.28,-244.97000000000003,0.87%
20.016,-260.81000000000006,Bill Hall
179.856,-260.81000000000006,LIB
253.872,-260.81000000000006,16
280.152,-260.81000000000006,1.41%
352.656,-260.81000000000006,5
374.616,-260.81000000000006,0.53%
450.0,-260.81000000000006,21
476.28,-260.81000000000006,1.01%
20.016,-276.65000000000003,Ethan Hobson
179.856,-276.65000000000003,UST
258.192,-276.65000000000003,5
280.152,-276.65000000000003,0.44%
352.656,-276.65000000000003,3
374.616,-276.65000000000003,0.32%
454.32,-276.65000000000003,8
476.28,-276.65000000000003,0.38%
20.016,-292.49,Mary Anne Hering
179.856,-292.49,WC
258.192,-292.49,9
280.152,-292.49,0.79%
352.656,-292.49,4
374.616,-292.49,0.42%
450.0,-292.49,13
476.28,-292.49,0.63%
170.424,-310.202,Cast Votes:
243.504,-310.202,1136
271.584,-310.202,100.00%
344.016,-310.202,942
366.048,-310.202,100.00%
439.632,-310.202,2078
467.712,-310.202,100.00%
166.68,-331.802,Undervotes:
253.872,-331.802,83
348.336,-331.802,76
445.68,-331.802,159
171.576,-346.49,Overvotes:
258.192,-346.49,0
352.656,-346.49,0
454.32,-346.49,0
126.576,-360.89000000000004,Rejected write-in votes:
258.192,-360.89000000000004,1
352.656,-360.89000000000004,0
454.32,-360.89000000000004,1
117.216,-375.29,Unresolved write-in votes:
258.192,-375.29,0
352.656,-375.29,0
454.32,-375.29,0
20.016,116.57100000000003,"Tallmadge Charter Township, Precinct 2A"
408.888,221.30200000000002,"1,119 of 1,546 registered voters = 72.38%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
491.328,309.06999999999994,147273 of 227765 = 64.66%
516.24,186.69899999999996,Precincts Reporting
512.928,277.03,134 of 134 = 100.00%
246.384,228.17099999999994,"Ottawa County, Michigan"
265.464,296.90199999999993,"November 8, 2022"
283.248,268.966,11/8/2022
287.712,252.54999999999995,Page 1290
22.032,237.53099999999995,Precinct Report
22.032,297.62199999999996,Official Results
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
136.944,264.35799999999995,2:27 PM
124.704,249.95799999999997,11/23/2022
