x,y,text
20.016,91.29899999999998,State Senator 30th District - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
218.592,73.44299999999998,Election Day Voting
326.016,73.44299999999998,Absentee Voting
476.64,73.44299999999998,Total
20.016,163.34199999999998,David LaGrand
179.856,163.34199999999998,DEM
249.552,163.34199999999998,136
275.832,163.34199999999998,25.47%
344.016,163.34199999999998,209
370.296,163.34199999999998,44.19%
445.68,163.34199999999998,345
471.96,163.34199999999998,34.26%
20.016,147.50199999999995,Mark Huizenga
179.856,147.50199999999995,REP
249.552,147.50199999999995,389
275.832,147.50199999999995,72.85%
344.016,147.50199999999995,256
370.296,147.50199999999995,54.12%
445.68,147.50199999999995,645
471.96,147.50199999999995,64.05%
20.016,131.66199999999992,Theodore Petzold
179.856,131.66199999999992,LIB
258.192,131.66199999999992,9
280.152,131.66199999999992,1.69%
352.656,131.66199999999992,8
374.616,131.66199999999992,1.69%
450.0,131.66199999999992,17
476.28,131.66199999999992,1.69%
170.424,113.94999999999993,Cast Votes:
249.552,113.94999999999993,534
271.584,113.94999999999993,100.00%
344.016,113.94999999999993,473
366.048,113.94999999999993,100.00%
439.632,113.94999999999993,1007
467.712,113.94999999999993,100.00%
166.68,92.34999999999997,Undervotes:
258.192,92.34999999999997,9
352.656,92.34999999999997,8
450.0,92.34999999999997,17
171.576,77.66199999999998,Overvotes:
258.192,77.66199999999998,0
352.656,77.66199999999998,0
454.32,77.66199999999998,0
126.792,63.262,Rejected write-in votes:
258.192,63.262,0
352.656,63.262,0
454.32,63.262,0
117.216,48.861999999999966,Unresolved write-in votes:
258.192,48.861999999999966,0
352.656,48.861999999999966,0
454.32,48.861999999999966,0
20.016,-89.06100000000004,Representative in State Legislature 89th District - Vote for not more than 1
20.016,-106.91700000000003,Choice
179.856,-106.91700000000003,Party
218.592,-106.91700000000003,Election Day Voting
326.016,-106.91700000000003,Absentee Voting
476.64,-106.91700000000003,Total
20.016,-17.090000000000032,Sharon McConnon
179.856,-17.090000000000032,DEM
249.552,-17.090000000000032,127
275.832,-17.090000000000032,24.42%
344.016,-17.090000000000032,210
370.296,-17.090000000000032,45.55%
445.68,-17.090000000000032,337
471.96,-17.090000000000032,34.35%
20.016,-32.93000000000001,Luke Meerman
179.856,-32.93000000000001,REP
249.552,-32.93000000000001,393
275.832,-32.93000000000001,75.58%
344.016,-32.93000000000001,251
370.296,-32.93000000000001,54.45%
445.68,-32.93000000000001,644
471.96,-32.93000000000001,65.65%
170.424,-50.64200000000005,Cast Votes:
249.552,-50.64200000000005,520
271.584,-50.64200000000005,100.00%
344.016,-50.64200000000005,461
366.048,-50.64200000000005,100.00%
445.68,-50.64200000000005,981
467.712,-50.64200000000005,100.00%
166.68,-72.24200000000002,Undervotes:
253.872,-72.24200000000002,22
348.336,-72.24200000000002,20
450.0,-72.24200000000002,42
171.576,-86.93,Overvotes:
258.192,-86.93,0
352.656,-86.93,0
454.32,-86.93,0
126.792,-101.33000000000004,Rejected write-in votes:
258.192,-101.33000000000004,1
352.656,-101.33000000000004,0
454.32,-101.33000000000004,1
117.216,-115.73000000000002,Unresolved write-in votes:
258.192,-115.73000000000002,0
352.656,-115.73000000000002,0
454.32,-115.73000000000002,0
20.016,-253.65300000000002,Member of the State Board of Education - Vote for not more than 2
20.016,-271.509,Choice
179.856,-271.509,Party
218.592,-271.509,Election Day Voting
326.016,-271.509,Absentee Voting
476.64,-271.509,Total
20.016,-181.61,Pamela Pugh
179.856,-181.61,DEM
249.552,-181.61,127
275.832,-181.61,12.67%
344.016,-181.61,208
370.296,-181.61,23.53%
445.68,-181.61,335
471.96,-181.61,17.76%
20.016,-197.45000000000002,Mitchell Robinson
179.856,-197.45000000000002,DEM
249.552,-197.45000000000002,125
275.832,-197.45000000000002,12.48%
344.016,-197.45000000000002,202
370.296,-197.45000000000002,22.85%
445.68,-197.45000000000002,327
471.96,-197.45000000000002,17.34%
20.016,-213.29000000000002,Tamara D. Carlone
179.856,-213.29000000000002,REP
249.552,-213.29000000000002,367
275.832,-213.29000000000002,36.63%
344.016,-213.29000000000002,229
370.296,-213.29000000000002,25.90%
445.68,-213.29000000000002,596
471.96,-213.29000000000002,31.60%
20.016,-229.13000000000002,Linda Lee Tarver
179.856,-229.13000000000002,REP
249.552,-229.13000000000002,363
275.832,-229.13000000000002,36.23%
344.016,-229.13000000000002,223
370.296,-229.13000000000002,25.23%
445.68,-229.13000000000002,586
471.96,-229.13000000000002,31.07%
20.016,-244.97000000000003,Donna Gundle-Krieg
179.856,-244.97000000000003,LIB
258.192,-244.97000000000003,6
280.152,-244.97000000000003,0.60%
352.656,-244.97000000000003,5
374.616,-244.97000000000003,0.57%
450.0,-244.97000000000003,11
476.28,-244.97000000000003,0.58%
20.016,-260.81000000000006,Bill Hall
179.856,-260.81000000000006,LIB
258.192,-260.81000000000006,6
280.152,-260.81000000000006,0.60%
352.656,-260.81000000000006,6
374.616,-260.81000000000006,0.68%
450.0,-260.81000000000006,12
476.28,-260.81000000000006,0.64%
20.016,-276.65000000000003,Ethan Hobson
179.856,-276.65000000000003,UST
258.192,-276.65000000000003,6
280.152,-276.65000000000003,0.60%
352.656,-276.65000000000003,2
374.616,-276.65000000000003,0.23%
454.32,-276.65000000000003,8
476.28,-276.65000000000003,0.42%
20.016,-292.49,Mary Anne Hering
179.856,-292.49,WC
258.192,-292.49,2
280.152,-292.49,0.20%
352.656,-292.49,9
374.616,-292.49,1.02%
450.0,-292.49,11
476.28,-292.49,0.58%
170.424,-310.202,Cast Votes:
243.504,-310.202,1002
271.584,-310.202,100.00%
344.016,-310.202,884
366.048,-310.202,100.00%
439.632,-310.202,1886
467.712,-310.202,100.00%
166.68,-331.802,Undervotes:
253.872,-331.802,84
348.336,-331.802,78
445.68,-331.802,162
171.576,-346.49,Overvotes:
258.192,-346.49,0
352.656,-346.49,0
454.32,-346.49,0
126.792,-360.89000000000004,Rejected write-in votes:
258.192,-360.89000000000004,0
352.656,-360.89000000000004,0
454.32,-360.89000000000004,0
117.216,-375.29,Unresolved write-in votes:
258.192,-375.29,0
352.656,-375.29,0
454.32,-375.29,0
20.016,116.57100000000003,"Tallmadge Charter Township, Precinct 3C"
408.888,221.30200000000002,"1,024 of 1,459 registered voters = 70.19%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
491.328,309.06999999999994,147273 of 227765 = 64.66%
516.24,186.69899999999996,Precincts Reporting
512.928,277.03,134 of 134 = 100.00%
246.384,228.17099999999994,"Ottawa County, Michigan"
265.464,296.90199999999993,"November 8, 2022"
283.248,268.966,11/8/2022
287.712,252.54999999999995,Page 1345
22.032,237.53099999999995,Precinct Report
22.032,297.62199999999996,Official Results
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
136.944,264.35799999999995,2:27 PM
124.704,249.95799999999997,11/23/2022
