x,y,text
20.016,91.29899999999998,Attorney General - Vote for not more than 1
20.016,73.44299999999998,Choice
179.856,73.44299999999998,Party
267.336,73.44299999999998,Precinct
356.472,73.44299999999998,Absentee
476.64,73.44299999999998,Total
20.016,163.34199999999998,Dana Nessel
179.856,163.34199999999998,DEM
249.552,163.34199999999998,365
275.832,163.34199999999998,39.33%
344.016,163.34199999999998,489
370.296,163.34199999999998,67.36%
445.68,163.34199999999998,854
471.96,163.34199999999998,51.63%
20.016,147.50199999999995,Matthew DePerno
179.856,147.50199999999995,REP
249.552,147.50199999999995,546
275.832,147.50199999999995,58.84%
344.016,147.50199999999995,226
370.296,147.50199999999995,31.13%
445.68,147.50199999999995,772
471.96,147.50199999999995,46.67%
20.016,131.66199999999992,"Joseph W. McHugh, Jr."
179.856,131.66199999999992,LIB
253.872,131.66199999999992,11
280.152,131.66199999999992,1.19%
352.656,131.66199999999992,6
374.616,131.66199999999992,0.83%
450.0,131.66199999999992,17
476.28,131.66199999999992,1.03%
20.016,115.822,Gerald T. Van Sickle
179.856,115.822,UST
258.192,115.822,6
280.152,115.822,0.65%
352.656,115.822,5
374.616,115.822,0.69%
450.0,115.822,11
476.28,115.822,0.67%
170.424,98.11000000000001,Cast Votes:
249.552,98.11000000000001,928
271.584,98.11000000000001,100.00%
344.016,98.11000000000001,726
366.048,98.11000000000001,100.00%
439.632,98.11000000000001,1654
467.712,98.11000000000001,100.00%
171.576,83.42199999999997,Overvotes:
258.192,83.42199999999997,1
352.656,83.42199999999997,1
454.32,83.42199999999997,2
117.216,69.02199999999999,Unresolved write-in votes:
258.192,69.02199999999999,0
352.656,69.02199999999999,0
454.32,69.02199999999999,0
20.016,-68.97300000000001,Representative in Congress 2nd District - Vote for not more than 1
20.016,-86.82900000000001,Choice
179.856,-86.82900000000001,Party
267.336,-86.82900000000001,Precinct
356.472,-86.82900000000001,Absentee
476.64,-86.82900000000001,Total
20.016,3.069999999999993,Jerry Hilliard
179.856,3.069999999999993,DEM
249.552,3.069999999999993,296
275.832,3.069999999999993,35.88%
344.016,3.069999999999993,413
370.296,3.069999999999993,64.33%
445.68,3.069999999999993,709
471.96,3.069999999999993,48.33%
20.016,-12.770000000000039,John Moolenaar
179.856,-12.770000000000039,REP
249.552,-12.770000000000039,510
275.832,-12.770000000000039,61.82%
344.016,-12.770000000000039,218
370.296,-12.770000000000039,33.96%
445.68,-12.770000000000039,728
471.96,-12.770000000000039,49.63%
20.016,-28.610000000000014,Nathan Hewer
179.856,-28.610000000000014,LIB
253.872,-28.610000000000014,19
280.152,-28.610000000000014,2.30%
348.336,-28.610000000000014,11
374.616,-28.610000000000014,1.71%
450.0,-28.610000000000014,30
476.28,-28.610000000000014,2.04%
170.424,-46.322,Cast Votes:
249.552,-46.322,825
271.584,-46.322,100.00%
344.016,-46.322,642
366.048,-46.322,100.00%
439.632,-46.322,1467
467.712,-46.322,100.00%
171.576,-61.01000000000005,Overvotes:
258.192,-61.01000000000005,0
352.656,-61.01000000000005,0
454.32,-61.01000000000005,0
117.216,-75.41000000000003,Unresolved write-in votes:
258.192,-75.41000000000003,0
352.656,-75.41000000000003,0
454.32,-75.41000000000003,0
20.016,-213.33300000000003,Representative in Congress 3rd District - Vote for not more than 1
20.016,-231.18900000000002,Choice
179.856,-231.18900000000002,Party
267.336,-231.18900000000002,Precinct
356.472,-231.18900000000002,Absentee
476.64,-231.18900000000002,Total
20.016,-141.36200000000002,Hillary Scholten
179.856,-141.36200000000002,DEM
253.872,-141.36200000000002,33
275.832,-141.36200000000002,35.87%
348.336,-141.36200000000002,42
370.296,-141.36200000000002,51.22%
450.0,-141.36200000000002,75
471.96,-141.36200000000002,43.10%
20.016,-157.202,John Gibbs
179.856,-157.202,REP
253.872,-157.202,56
275.832,-157.202,60.87%
348.336,-157.202,36
370.296,-157.202,43.90%
450.0,-157.202,92
471.96,-157.202,52.87%
20.016,-173.04200000000003,Jamie Lewis
179.856,-173.04200000000003,LIB
258.192,-173.04200000000003,3
280.152,-173.04200000000003,3.26%
352.656,-173.04200000000003,3
374.616,-173.04200000000003,3.66%
454.32,-173.04200000000003,6
476.28,-173.04200000000003,3.45%
20.016,-188.88200000000003,Louis Palus
179.856,-188.88200000000003,WC
258.192,-188.88200000000003,0
280.152,-188.88200000000003,0.00%
352.656,-188.88200000000003,1
374.616,-188.88200000000003,1.22%
454.32,-188.88200000000003,1
476.28,-188.88200000000003,0.57%
170.424,-206.59400000000002,Cast Votes:
253.872,-206.59400000000002,92
271.584,-206.59400000000002,100.00%
348.336,-206.59400000000002,82
366.048,-206.59400000000002,100.00%
445.68,-206.59400000000002,174
467.712,-206.59400000000002,100.00%
171.576,-221.28200000000004,Overvotes:
258.192,-221.28200000000004,0
352.656,-221.28200000000004,0
454.32,-221.28200000000004,0
117.216,-235.68200000000002,Unresolved write-in votes:
258.192,-235.68200000000002,0
352.656,-235.68200000000002,0
454.32,-235.68200000000002,0
20.016,-373.605,State Senator 32nd District - Vote for not more than 1
20.016,-391.461,Choice
179.856,-391.461,Party
267.336,-391.461,Precinct
356.472,-391.461,Absentee
476.64,-391.461,Total
20.016,-301.562,Terry J. Sabo
179.856,-301.562,DEM
249.552,-301.562,363
275.832,-301.562,39.29%
344.016,-301.562,473
370.296,-301.562,64.97%
445.68,-301.562,836
471.96,-301.562,50.61%
20.016,-317.40200000000004,Jon C. Bumstead
179.856,-317.40200000000004,REP
249.552,-317.40200000000004,561
275.832,-317.40200000000004,60.71%
344.016,-317.40200000000004,255
370.296,-317.40200000000004,35.03%
445.68,-317.40200000000004,816
471.96,-317.40200000000004,49.39%
170.424,-335.11400000000003,Cast Votes:
249.552,-335.11400000000003,924
271.584,-335.11400000000003,100.00%
344.016,-335.11400000000003,728
366.048,-335.11400000000003,100.00%
439.632,-335.11400000000003,1652
467.712,-335.11400000000003,100.00%
171.576,-349.802,Overvotes:
258.192,-349.802,0
352.656,-349.802,0
454.32,-349.802,0
117.216,-364.202,Unresolved write-in votes:
258.192,-364.202,0
352.656,-364.202,0
454.32,-364.202,0
20.016,116.57100000000003,"Laketon Township, Precinct 2"
408.888,221.30200000000002,"1,695 of 2,540 registered voters = 66.73%"
520.056,237.53099999999995,Official Results
524.016,218.73900000000003,Registered Voters
495.648,309.06999999999994,74369 of 144378 = 51.51%
516.24,186.69899999999996,Precincts Reporting
521.496,277.03,67 of 67 = 100.00%
238.824,228.17099999999994,"Muskegon County, Michigan"
206.784,296.90199999999993,"General Election, Tuesday, November 8, 2022"
283.248,268.966,11/8/2022
289.872,252.54999999999995,Page 179
22.032,237.53099999999995,Precinct Results
22.032,297.62199999999996,Election Night
20.016,264.35799999999995,Run Time
20.016,249.95799999999997,Run Date
131.904,264.35799999999995,11:25 AM
124.704,249.95799999999997,11/18/2022
